Q6ZNA4	reviewed	RN111_HUMAN	E3 ubiquitin-protein ligase Arkadia (EC 2.3.2.27) (RING finger protein 111) (hRNF111) (RING-type E3 ubiquitin transferase Arkadia)	RNF111	Homo sapiens (Human)	994
Q6ZNE9	reviewed	RUFY4_HUMAN	RUN and FYVE domain-containing protein 4	RUFY4	Homo sapiens (Human)	571
Q6ZNG0	reviewed	ZN620_HUMAN	Zinc finger protein 620	ZNF620	Homo sapiens (Human)	422
Q6ZNH5	reviewed	ZN497_HUMAN	Zinc finger protein 497	ZNF497	Homo sapiens (Human)	498
Q6ZNL6	reviewed	FGD5_HUMAN	"FYVE, RhoGEF and PH domain-containing protein 5 (Zinc finger FYVE domain-containing protein 23)"	FGD5 ZFYVE23	Homo sapiens (Human)	1462
Q6ZRF8	reviewed	RN207_HUMAN	RING finger protein 207	RNF207 C1orf188	Homo sapiens (Human)	634
Q6ZSB9	reviewed	ZBT49_HUMAN	Zinc finger and BTB domain-containing protein 49 (Zinc finger protein 509)	ZBTB49 ZNF509	Homo sapiens (Human)	765
Q6ZSG1	reviewed	ARK2C_HUMAN	E3 ubiquitin-protein ligase ARK2C (EC 2.3.2.27) (RING finger protein 165) (RNF165)	ARK2C RNF165	Homo sapiens (Human)	346
Q6ZSZ5	reviewed	ARHGI_HUMAN	Rho guanine nucleotide exchange factor 18 (114 kDa Rho-specific guanine nucleotide exchange factor) (p114-Rho-GEF) (p114RhoGEF) (Septin-associated RhoGEF) (SA-RhoGEF)	ARHGEF18 KIAA0521	Homo sapiens (Human)	1361
Q6ZSZ6	reviewed	TSH1_HUMAN	Teashirt homolog 1 (Antigen NY-CO-33) (Serologically defined colon cancer antigen 33)	TSHZ1 SDCCAG33 TSH1	Homo sapiens (Human)	1077
Q6ZT12	reviewed	UBR3_HUMAN	E3 ubiquitin-protein ligase UBR3 (EC 2.3.2.27) (N-recognin-3) (RING-type E3 ubiquitin transferase UBR3) (Ubiquitin-protein ligase E3-alpha-3) (Ubiquitin-protein ligase E3-alpha-III) (Zinc finger protein 650)	UBR3 KIAA2024 ZNF650	Homo sapiens (Human)	1888
Q6ZV73	reviewed	FGD6_HUMAN	"FYVE, RhoGEF and PH domain-containing protein 6 (Zinc finger FYVE domain-containing protein 24)"	FGD6 KIAA1362 ZFYVE24	Homo sapiens (Human)	1430
Q70CQ1	reviewed	UBP49_HUMAN	Ubiquitin carboxyl-terminal hydrolase 49 (EC 3.4.19.12) (Deubiquitinating enzyme 49) (Ubiquitin thioesterase 49) (Ubiquitin-specific-processing protease 49)	USP49	Homo sapiens (Human)	688
Q70EK9	reviewed	UBP51_HUMAN	Ubiquitin carboxyl-terminal hydrolase 51 (EC 3.4.19.12) (Deubiquitinating enzyme 51) (Ubiquitin thioesterase 51) (Ubiquitin-specific-processing protease 51)	USP51	Homo sapiens (Human)	711
Q70EL2	reviewed	UBP45_HUMAN	Ubiquitin carboxyl-terminal hydrolase 45 (EC 3.4.19.12) (Deubiquitinating enzyme 45) (Ubiquitin thioesterase 45) (Ubiquitin-specific-processing protease 45)	USP45	Homo sapiens (Human)	814
Q70YC5	reviewed	ZN365_HUMAN	Protein ZNF365 (DISC1-binding zinc-finger protein) (Protein su48)	ZNF365 DBZ KIAA0844	Homo sapiens (Human)	407
Q71UM5	reviewed	RS27L_HUMAN	Ribosomal protein eS27-like (40S ribosomal protein S27-like) (Small ribosomal subunit protein eS27-like)	RPS27L	Homo sapiens (Human)	84
Q75N03	reviewed	HAKAI_HUMAN	E3 ubiquitin-protein ligase Hakai (EC 2.3.2.27) (Casitas B-lineage lymphoma-transforming sequence-like protein 1) (c-Cbl-like protein 1) (RING finger protein 188) (RING-type E3 ubiquitin transferase Hakai)	CBLL1 HAKAI RNF188	Homo sapiens (Human)	491
Q76L83	reviewed	ASXL2_HUMAN	Putative Polycomb group protein ASXL2 (Additional sex combs-like protein 2)	ASXL2 ASXH2 KIAA1685	Homo sapiens (Human)	1435
Q7L2R6	reviewed	ZN765_HUMAN	Zinc finger protein 765	ZNF765	Homo sapiens (Human)	523
Q7L590	reviewed	MCM10_HUMAN	Protein MCM10 homolog (HsMCM10)	MCM10 PRO2249	Homo sapiens (Human)	875
Q7L5Y9	reviewed	MAEA_HUMAN	E3 ubiquitin-protein transferase MAEA (EC 2.3.2.27) (Cell proliferation-inducing gene 5 protein) (Erythroblast macrophage protein) (Human lung cancer oncogene 10 protein) (HLC-10) (Macrophage erythroblast attacher) (P44EMLP)	MAEA EMP HLC10 PIG5	Homo sapiens (Human)	396
Q7L622	reviewed	G2E3_HUMAN	G2/M phase-specific E3 ubiquitin-protein ligase (EC 2.3.2.26) (G2/M phase-specific HECT-type E3 ubiquitin transferase)	G2E3 KIAA1333	Homo sapiens (Human)	706
Q7LBC6	reviewed	KDM3B_HUMAN	Lysine-specific demethylase 3B (EC 1.14.11.65) (JmjC domain-containing histone demethylation protein 2B) (Jumonji domain-containing protein 1B) (Nuclear protein 5qNCA) ([histone H3]-dimethyl-L-lysine(9) demethylase 3B)	KDM3B C5orf7 JHDM2B JMJD1B KIAA1082	Homo sapiens (Human)	1761
Q7LDG7	reviewed	GRP2_HUMAN	RAS guanyl-releasing protein 2 (Calcium and DAG-regulated guanine nucleotide exchange factor I) (CalDAG-GEFI) (Cdc25-like protein) (hCDC25L) (F25B3.3 kinase-like protein)	RASGRP2 CDC25L MCG7	Homo sapiens (Human)	609
Q7LFL8	reviewed	CXXC5_HUMAN	CXXC-type zinc finger protein 5 (CF5) (Putative MAPK-activating protein PM08) (Putative NF-kappa-B-activating protein 102) (Retinoid-inducible nuclear factor) (RINF)	CXXC5 HSPC195 TCCCIA00297	Homo sapiens (Human)	322
Q7Z2E3	reviewed	APTX_HUMAN	Aprataxin (EC 3.6.1.71) (EC 3.6.1.72) (Forkhead-associated domain histidine triad-like protein) (FHA-HIT)	APTX AXA1	Homo sapiens (Human)	356
Q7Z2W4	reviewed	ZCCHV_HUMAN	Zinc finger CCCH-type antiviral protein 1 (ADP-ribosyltransferase diphtheria toxin-like 13) (ARTD13) (Inactive Poly [ADP-ribose] polymerase 13) (PARP13) (Zinc finger CCCH domain-containing protein 2) (Zinc finger antiviral protein) (ZAP)	ZC3HAV1 ZC3HDC2 PRO1677	Homo sapiens (Human)	902
Q7Z3E1	reviewed	PARPT_HUMAN	Protein mono-ADP-ribosyltransferase TIPARP (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 14) (ARTD14) (Poly [ADP-ribose] polymerase 7) (PARP-7) (TCDD-inducible poly [ADP-ribose] polymerase)	TIPARP PARP7	Homo sapiens (Human)	657
Q7Z3I7	reviewed	ZN572_HUMAN	Zinc finger protein 572	ZNF572	Homo sapiens (Human)	529
Q7Z3K3	reviewed	POGZ_HUMAN	Pogo transposable element with ZNF domain (Suppressor of hairy wing homolog 5) (Zinc finger protein 280E) (Zinc finger protein 635)	POGZ KIAA0461 SUHW5 ZNF280E ZNF635 Nbla00003	Homo sapiens (Human)	1410
Q7Z3T8	reviewed	ZFY16_HUMAN	Zinc finger FYVE domain-containing protein 16 (Endofin) (Endosome-associated FYVE domain protein)	ZFYVE16 KIAA0305	Homo sapiens (Human)	1539
Q7Z419	reviewed	R144B_HUMAN	E3 ubiquitin-protein ligase RNF144B (EC 2.3.2.31) (IBR domain-containing protein 2) (RING finger protein 144B) (p53-inducible RING finger protein)	RNF144B IBRDC2 P53RFP	Homo sapiens (Human)	303
Q7Z4K8	reviewed	TRI46_HUMAN	"Tripartite motif-containing protein 46 (Gene Y protein) (GeneY) (Tripartite, fibronectin type-III and C-terminal SPRY motif protein)"	TRIM46 TRIFIC	Homo sapiens (Human)	759
Q7Z4V0	reviewed	ZN438_HUMAN	Zinc finger protein 438	ZNF438	Homo sapiens (Human)	828
Q7Z569	reviewed	BRAP_HUMAN	BRCA1-associated protein (EC 2.3.2.27) (BRAP2) (Impedes mitogenic signal propagation) (IMP) (RING finger protein 52) (RING-type E3 ubiquitin transferase BRAP2) (Renal carcinoma antigen NY-REN-63)	BRAP RNF52	Homo sapiens (Human)	592
Q7Z570	reviewed	Z804A_HUMAN	Zinc finger protein 804A	ZNF804A C2orf10	Homo sapiens (Human)	1209
Q7Z5J4	reviewed	RAI1_HUMAN	Retinoic acid-induced protein 1	RAI1 KIAA1820	Homo sapiens (Human)	1906
Q7Z5L9	reviewed	I2BP2_HUMAN	Interferon regulatory factor 2-binding protein 2 (IRF-2-binding protein 2) (IRF-2BP2)	IRF2BP2	Homo sapiens (Human)	587
Q7Z6E9	reviewed	RBBP6_HUMAN	E3 ubiquitin-protein ligase RBBP6 (EC 2.3.2.27) (Proliferation potential-related protein) (Protein P2P-R) (RING-type E3 ubiquitin transferase RBBP6) (Retinoblastoma-binding Q protein 1) (RBQ-1) (Retinoblastoma-binding protein 6) (p53-associated cellular protein of testis)	RBBP6 P2PR PACT RBQ1 My038	Homo sapiens (Human)	1792
Q7Z6J0	reviewed	SH3R1_HUMAN	E3 ubiquitin-protein ligase SH3RF1 (EC 2.3.2.27) (Plenty of SH3s) (Protein POSH) (RING finger protein 142) (RING-type E3 ubiquitin transferase SH3RF1) (SH3 domain-containing RING finger protein 1) (SH3 multiple domains protein 2)	SH3RF1 KIAA1494 POSH POSH1 RNF142 SH3MD2	Homo sapiens (Human)	888
Q7Z6J4	reviewed	FGD2_HUMAN	"FYVE, RhoGEF and PH domain-containing protein 2 (Zinc finger FYVE domain-containing protein 4)"	FGD2 ZFYVE4	Homo sapiens (Human)	655
Q7Z6K1	reviewed	THAP5_HUMAN	THAP domain-containing protein 5	THAP5	Homo sapiens (Human)	395
Q86SE9	reviewed	PCGF5_HUMAN	Polycomb group RING finger protein 5 (RING finger protein 159)	PCGF5 RNF159	Homo sapiens (Human)	256
Q86T24	reviewed	KAISO_HUMAN	Transcriptional regulator Kaiso (Zinc finger and BTB domain-containing protein 33)	ZBTB33 KAISO ZNF348	Homo sapiens (Human)	672
Q86T96	reviewed	RN180_HUMAN	E3 ubiquitin-protein ligase RNF180 (EC 2.3.2.27) (RING finger protein 180) (RING-type E3 ubiquitin transferase RNF180)	RNF180	Homo sapiens (Human)	592
Q86TG7	reviewed	PEG10_HUMAN	Retrotransposon-derived protein PEG10 (Embryonal carcinoma differentiation-regulated protein) (Mammalian retrotransposon-derived protein 2) (Myelin expression factor 3-like protein 1) (MEF3-like protein 1) (Paternally expressed gene 10 protein) (Retrotransposon gag domain-containing protein 3) (Retrotransposon-derived gag-like polyprotein) (Ty3/Gypsy-like protein)	PEG10 EDR KIAA1051e MAR2 MART2 MEF3L1 RGAG3	Homo sapiens (Human)	708
Q86TJ2	reviewed	TAD2B_HUMAN	Transcriptional adapter 2-beta (ADA2-like protein beta) (ADA2-beta)	TADA2B ADA2B	Homo sapiens (Human)	420
Q86TM6	reviewed	SYVN1_HUMAN	E3 ubiquitin-protein ligase synoviolin (EC 2.3.2.27) (RING-type E3 ubiquitin transferase synoviolin) (Synovial apoptosis inhibitor 1)	SYVN1 HRD1 KIAA1810	Homo sapiens (Human)	617
Q86UA6	reviewed	RIP_HUMAN	RPA-interacting protein (hRIP)	RPAIN RIP	Homo sapiens (Human)	219
Q86UD3	reviewed	MARH3_HUMAN	E3 ubiquitin-protein ligase MARCHF3 (EC 2.3.2.27) (Membrane-associated RING finger protein 3) (Membrane-associated RING-CH protein III) (MARCH-III) (RING finger protein 173) (RING-type E3 ubiquitin transferase MARCHF3)	MARCHF3 MARCH3 RNF173	Homo sapiens (Human)	253
Q86UD4	reviewed	ZN329_HUMAN	Zinc finger protein 329	ZNF329	Homo sapiens (Human)	541
Q86UK7	reviewed	ZN598_HUMAN	E3 ubiquitin-protein ligase ZNF598 (EC 2.3.2.27) (Zinc finger protein 598)	ZNF598	Homo sapiens (Human)	904
Q86UP3	reviewed	ZFHX4_HUMAN	Zinc finger homeobox protein 4 (Zinc finger homeodomain protein 4) (ZFH-4)	ZFHX4	Homo sapiens (Human)	3567
Q86UQ0	reviewed	ZN589_HUMAN	Zinc finger protein 589 (Stem cell zinc finger protein 1)	ZNF589 SZF1	Homo sapiens (Human)	364
Q86UR5	reviewed	RIMS1_HUMAN	Regulating synaptic membrane exocytosis protein 1 (Rab-3-interacting molecule 1) (RIM 1) (Rab-3-interacting protein 2)	RIMS1 KIAA0340 RAB3IP2 RIM1 Nbla00761	Homo sapiens (Human)	1692
Q86UV6	reviewed	TRI74_HUMAN	Tripartite motif-containing protein 74 (Tripartite motif-containing protein 50C)	TRIM74 TRIM50C	Homo sapiens (Human)	250
Q86UW9	reviewed	DTX2_HUMAN	Probable E3 ubiquitin-protein ligase DTX2 (EC 2.3.2.27) (Protein deltex-2) (Deltex2) (hDTX2) (RING finger protein 58) (RING-type E3 ubiquitin transferase DTX2)	DTX2 KIAA1528 RNF58	Homo sapiens (Human)	622
Q86UZ6	reviewed	ZBT46_HUMAN	Zinc finger and BTB domain-containing protein 46 (BTB-ZF protein expressed in effector lymphocytes) (BZEL) (BTB/POZ domain-containing protein 4) (Zinc finger protein 340)	ZBTB46 BTBD4 ZNF340	Homo sapiens (Human)	589
Q86V15	reviewed	CASZ1_HUMAN	Zinc finger protein castor homolog 1 (Castor-related protein) (Putative survival-related protein) (Zinc finger protein 693)	CASZ1 CST SRG ZNF693	Homo sapiens (Human)	1759
Q86VD1	reviewed	MORC1_HUMAN	MORC family CW-type zinc finger protein 1 (Cancer/testis antigen 33) (CT33)	MORC1 MORC	Homo sapiens (Human)	984
Q86VK4	reviewed	ZN410_HUMAN	Zinc finger protein 410 (Another partner for ARF 1)	ZNF410 APA1	Homo sapiens (Human)	478
Q86VM9	reviewed	ZCH18_HUMAN	Zinc finger CCCH domain-containing protein 18 (Nuclear protein NHN1)	ZC3H18 NHN1	Homo sapiens (Human)	953
Q86VP1	reviewed	TAXB1_HUMAN	Tax1-binding protein 1 (TRAF6-binding protein)	TAX1BP1 T6BP PRO0105	Homo sapiens (Human)	789
Q86VZ6	reviewed	JAZF1_HUMAN	Juxtaposed with another zinc finger protein 1 (TAK1-interacting protein 27) (Zinc finger protein 802)	JAZF1 TIP27 ZNF802	Homo sapiens (Human)	243
Q86WB0	reviewed	ZC3C1_HUMAN	Zinc finger C3HC-type protein 1 (Nuclear-interacting partner of ALK) (hNIPA) (Nuclear-interacting partner of anaplastic lymphoma kinase)	ZC3HC1 NIPA HSPC216	Homo sapiens (Human)	502
Q86WT6	reviewed	TRI69_HUMAN	E3 ubiquitin-protein ligase TRIM69 (EC 2.3.2.27) (RFP-like domain-containing protein trimless) (RING finger protein 36) (RING-type E3 ubiquitin transferase TRIM69) (Tripartite motif-containing protein 69)	TRIM69 RNF36 HSD-34 HSD34	Homo sapiens (Human)	500
Q86XF7	reviewed	ZN575_HUMAN	Zinc finger protein 575	ZNF575	Homo sapiens (Human)	245
Q86XK2	reviewed	FBX11_HUMAN	F-box only protein 11 (Protein arginine N-methyltransferase 9) (Vitiligo-associated protein 1) (VIT-1)	FBXO11 FBX11 PRMT9 VIT1 UG063H01	Homo sapiens (Human)	927
Q86XN8	reviewed	MEX3D_HUMAN	RNA-binding protein MEX3D (RING finger and KH domain-containing protein 1) (RING finger protein 193) (TINO)	MEX3D KIAA2031 RKHD1 RNF193	Homo sapiens (Human)	651
Q86XP1	reviewed	DGKH_HUMAN	Diacylglycerol kinase eta (DAG kinase eta) (EC 2.7.1.107) (Diglyceride kinase eta) (DGK-eta)	DGKH	Homo sapiens (Human)	1220
Q86XS8	reviewed	GOLI_HUMAN	E3 ubiquitin-protein ligase RNF130 (EC 2.3.2.27) (Goliath homolog) (H-Goliath) (RING finger protein 130) (RING-type E3 ubiquitin transferase RNF130)	RNF130	Homo sapiens (Human)	419
Q86XT4	reviewed	TRI50_HUMAN	E3 ubiquitin-protein ligase TRIM50 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM50) (Tripartite motif-containing protein 50)	TRIM50 TRIM50A	Homo sapiens (Human)	487
Q86Y01	reviewed	DTX1_HUMAN	E3 ubiquitin-protein ligase DTX1 (EC 2.3.2.27) (Protein deltex-1) (Deltex1) (hDTX1) (RING-type E3 ubiquitin transferase DTX1)	DTX1	Homo sapiens (Human)	620
Q86Y13	reviewed	DZIP3_HUMAN	E3 ubiquitin-protein ligase DZIP3 (EC 2.3.2.27) (DAZ-interacting protein 3) (RING-type E3 ubiquitin transferase DZIP3) (RNA-binding ubiquitin ligase of 138 kDa) (hRUL138)	DZIP3 KIAA0675	Homo sapiens (Human)	1208
Q86YA3	reviewed	ZGRF1_HUMAN	5'-3' DNA helicase ZGRF1 (EC 5.6.2.3) (GRF-type zinc finger domain-containing protein 1)	ZGRF1 C4orf21	Homo sapiens (Human)	2104
Q86YF9	reviewed	DZIP1_HUMAN	Cilium assembly protein DZIP1 (DAZ-interacting protein 1/2) (DAZ-interacting zinc finger protein 1)	DZIP1 DZIP DZIP2 KIAA0996	Homo sapiens (Human)	867
Q86YI8	reviewed	PHF13_HUMAN	PHD finger protein 13 (Survival time-associated PHD finger protein in ovarian cancer 1) (SPOC1)	PHF13	Homo sapiens (Human)	300
Q86YJ5	reviewed	MARH9_HUMAN	E3 ubiquitin-protein ligase MARCHF9 (EC 2.3.2.27) (Membrane-associated RING finger protein 9) (Membrane-associated RING-CH protein IX) (MARCH-IX) (RING finger protein 179) (RING-type E3 ubiquitin transferase MARCHF9)	MARCHF9 MARCH9 RNF179	Homo sapiens (Human)	346
Q86YP4	reviewed	P66A_HUMAN	Transcriptional repressor p66-alpha (Hp66alpha) (GATA zinc finger domain-containing protein 2A)	GATAD2A	Homo sapiens (Human)	633
Q86YT6	reviewed	MIB1_HUMAN	E3 ubiquitin-protein ligase MIB1 (EC 2.3.2.27) (DAPK-interacting protein 1) (DIP-1) (Mind bomb homolog 1) (RING-type E3 ubiquitin transferase MIB1) (Zinc finger ZZ type with ankyrin repeat domain protein 2)	MIB1 DIP1 KIAA1323 ZZANK2	Homo sapiens (Human)	1006
Q8IU81	reviewed	I2BP1_HUMAN	Interferon regulatory factor 2-binding protein 1 (IRF-2-binding protein 1) (IRF-2BP1) (Probable E3 ubiquitin-protein ligase IRF2BP1) (EC 2.3.2.27) (Probable RING-type E3 ubiquitin transferase IRF2BP1)	IRF2BP1	Homo sapiens (Human)	584
Q8IUD6	reviewed	RN135_HUMAN	E3 ubiquitin-protein ligase RNF135 (EC 2.3.2.27) (RIG-I E3 ubiquitin ligase) (REUL) (RING finger protein 135) (RING finger protein leading to RIG-I activation) (Riplet) (RING-type E3 ubiquitin transferase RNF135)	RNF135 L13	Homo sapiens (Human)	432
Q8IUQ4	reviewed	SIAH1_HUMAN	E3 ubiquitin-protein ligase SIAH1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH1) (Seven in absentia homolog 1) (Siah-1) (Siah-1a)	SIAH1 HUMSIAH	Homo sapiens (Human)	282
Q8IV61	reviewed	GRP3_HUMAN	Ras guanyl-releasing protein 3 (Calcium and DAG-regulated guanine nucleotide exchange factor III) (Guanine nucleotide exchange factor for Rap1)	RASGRP3 GRP3 KIAA0846	Homo sapiens (Human)	690
Q8IVH2	reviewed	FOXP4_HUMAN	Forkhead box protein P4 (Fork head-related protein-like A)	FOXP4 FKHLA	Homo sapiens (Human)	680
Q8IVP9	reviewed	ZN547_HUMAN	Zinc finger protein 547	ZNF547	Homo sapiens (Human)	402
Q8IVT5	reviewed	KSR1_HUMAN	Kinase suppressor of Ras 1 (EC 2.7.11.1)	KSR1 KSR	Homo sapiens (Human)	923
Q8IW19	reviewed	APLF_HUMAN	Aprataxin and PNK-like factor (EC 3.1.-.-) (Apurinic-apyrimidinic endonuclease APLF) (PNK and APTX-like FHA domain-containing protein) (XRCC1-interacting protein 1)	APLF C2orf13 PALF XIP1	Homo sapiens (Human)	511
Q8IWB7	reviewed	WDFY1_HUMAN	WD repeat and FYVE domain-containing protein 1 (FYVE domain-containing protein localized to endosomes 1) (FENS-1) (Phosphoinositide-binding protein 1) (WD40- and FYVE domain-containing protein 1) (Zinc finger FYVE domain-containing protein 17)	WDFY1 FENS1 KIAA1435 WDF1 ZFYVE17	Homo sapiens (Human)	410
Q8IWR1	reviewed	TRI59_HUMAN	Tripartite motif-containing protein 59 (EC 2.3.2.27) (RING finger protein 104) (Tumor suppressor TSBF-1)	TRIM59 RNF104 TRIM57 TSBF1	Homo sapiens (Human)	403
Q8IWS0	reviewed	PHF6_HUMAN	PHD finger protein 6 (PHD-like zinc finger protein)	PHF6 CENP-31 KIAA1823	Homo sapiens (Human)	365
Q8IWT3	reviewed	CUL9_HUMAN	Cullin-9 (CUL-9) (UbcH7-associated protein 1) (p53-associated parkin-like cytoplasmic protein)	CUL9 H7AP1 KIAA0708 PARC	Homo sapiens (Human)	2517
Q8IWV7	reviewed	UBR1_HUMAN	E3 ubiquitin-protein ligase UBR1 (EC 2.3.2.27) (N-recognin-1) (RING-type E3 ubiquitin transferase UBR1) (Ubiquitin-protein ligase E3-alpha-1) (Ubiquitin-protein ligase E3-alpha-I)	UBR1	Homo sapiens (Human)	1749
Q8IWV8	reviewed	UBR2_HUMAN	E3 ubiquitin-protein ligase UBR2 (EC 2.3.2.27) (N-recognin-2) (RING-type E3 ubiquitin transferase UBR2) (Ubiquitin-protein ligase E3-alpha-2) (Ubiquitin-protein ligase E3-alpha-II)	UBR2 C6orf133 KIAA0349	Homo sapiens (Human)	1755
Q8IWZ4	reviewed	TRI48_HUMAN	E3 ubiquitin-protein ligase TRIM48 (EC 2.3.2.27) (RING finger protein 101) (Tripartite motif-containing protein 48)	TRIM48 RNF101	Homo sapiens (Human)	224
Q8IWZ5	reviewed	TRI42_HUMAN	Tripartite motif-containing protein 42	TRIM42	Homo sapiens (Human)	723
Q8IX07	reviewed	FOG1_HUMAN	Zinc finger protein ZFPM1 (Friend of GATA protein 1) (FOG-1) (Friend of GATA 1) (Zinc finger protein 89A) (Zinc finger protein multitype 1)	ZFPM1 FOG1 ZFN89A	Homo sapiens (Human)	1006
Q8IXJ9	reviewed	ASXL1_HUMAN	Polycomb group protein ASXL1 (Additional sex combs-like protein 1)	ASXL1 KIAA0978	Homo sapiens (Human)	1541
Q8IXK0	reviewed	PHC2_HUMAN	Polyhomeotic-like protein 2 (hPH2) (Early development regulatory protein 2)	PHC2 EDR2 PH2	Homo sapiens (Human)	858
Q8IXW5	reviewed	RPAP2_HUMAN	Putative RNA polymerase II subunit B1 CTD phosphatase RPAP2 (EC 3.1.3.16) (RNA polymerase II-associated protein 2)	RPAP2 C1orf82	Homo sapiens (Human)	612
Q8IXZ2	reviewed	ZC3H3_HUMAN	Zinc finger CCCH domain-containing protein 3 (Smad-interacting CPSF-like factor)	ZC3H3 KIAA0150 SMICL ZC3HDC3	Homo sapiens (Human)	948
Q8IY57	reviewed	YAF2_HUMAN	YY1-associated factor 2	YAF2	Homo sapiens (Human)	180
Q8IY92	reviewed	SLX4_HUMAN	Structure-specific endonuclease subunit SLX4 (BTB/POZ domain-containing protein 12)	SLX4 BTBD12 KIAA1784 KIAA1987	Homo sapiens (Human)	1834
Q8IYB5	reviewed	SMAP1_HUMAN	Stromal membrane-associated protein 1	SMAP1	Homo sapiens (Human)	467
Q8IYH5	reviewed	ZZZ3_HUMAN	ZZ-type zinc finger-containing protein 3	ZZZ3	Homo sapiens (Human)	903
Q8IYI8	reviewed	ZN440_HUMAN	Zinc finger protein 440	ZNF440	Homo sapiens (Human)	595
Q8IYM9	reviewed	TRI22_HUMAN	E3 ubiquitin-protein ligase TRIM22 (EC 2.3.2.27) (50 kDa-stimulated trans-acting factor) (RING finger protein 94) (RING-type E3 ubiquitin transferase TRIM22) (Staf-50) (Tripartite motif-containing protein 22)	TRIM22 RNF94 STAF50	Homo sapiens (Human)	498
Q8IYR2	reviewed	SMYD4_HUMAN	SET and MYND domain-containing protein 4 (EC 2.1.1.-)	SMYD4 KIAA1936	Homo sapiens (Human)	804
Q8IYW5	reviewed	RN168_HUMAN	E3 ubiquitin-protein ligase RNF168 (hRNF168) (EC 2.3.2.27) (RING finger protein 168) (RING-type E3 ubiquitin transferase RNF168)	RNF168	Homo sapiens (Human)	571
Q8IYY4	reviewed	DZI1L_HUMAN	Cilium assembly protein DZIP1L (DAZ-interacting zinc finger protein 1-like)	DZIP1L	Homo sapiens (Human)	767
Q8IZ20	reviewed	ZN683_HUMAN	Tissue-resident T-cell transcription regulator protein ZNF683 (Homolog of Blimp-1 in T-cell) (Hobit) (Zinc finger protein 683)	ZNF683	Homo sapiens (Human)	524
Q8IZC7	reviewed	ZN101_HUMAN	Zinc finger protein 101 (Zinc finger protein HZF12)	ZNF101	Homo sapiens (Human)	436
Q8IZD2	reviewed	KMT2E_HUMAN	Inactive histone-lysine N-methyltransferase 2E (Inactive lysine N-methyltransferase 2E) (Myeloid/lymphoid or mixed-lineage leukemia protein 5)	KMT2E MLL5	Homo sapiens (Human)	1858
Q8IZQ1	reviewed	WDFY3_HUMAN	WD repeat and FYVE domain-containing protein 3 (Autophagy-linked FYVE protein) (Alfy)	WDFY3 KIAA0993	Homo sapiens (Human)	3526
Q8N0Y2	reviewed	ZN444_HUMAN	Zinc finger protein 444 (Endothelial zinc finger protein 2) (EZF-2) (Zinc finger and SCAN domain-containing protein 17)	ZNF444 EZF2 ZSCAN17	Homo sapiens (Human)	327
Q8N1G0	reviewed	ZN687_HUMAN	Zinc finger protein 687	ZNF687 KIAA1441	Homo sapiens (Human)	1237
Q8N1W1	reviewed	ARG28_HUMAN	Rho guanine nucleotide exchange factor 28 (190 kDa guanine nucleotide exchange factor) (p190-RhoGEF) (p190RhoGEF) (Rho guanine nucleotide exchange factor)	ARHGEF28 KIAA1998 RGNEF	Homo sapiens (Human)	1705
Q8N2A8	reviewed	PLD6_HUMAN	Mitochondrial cardiolipin hydrolase (EC 3.1.4.-) (Choline phosphatase 6) (Mitochondrial phospholipase) (MitoPLD) (Phosphatidylcholine-hydrolyzing phospholipase D6) (Phospholipase D6) (PLD6) (Protein zucchini homolog)	PLD6	Homo sapiens (Human)	252
Q8N2R0	reviewed	OSR2_HUMAN	Protein odd-skipped-related 2	OSR2	Homo sapiens (Human)	312
Q8N2W9	reviewed	PIAS4_HUMAN	E3 SUMO-protein ligase PIAS4 (EC 2.3.2.27) (PIASy) (Protein inhibitor of activated STAT protein 4) (Protein inhibitor of activated STAT protein gamma) (PIAS-gamma)	PIAS4 PIASG	Homo sapiens (Human)	510
